directory,log_path,dataset,raw_config,canonical_config,seed,avg_acc1,task_count,expected_task_count,complete,eligible_method,source_priority,debug_priority,sha256,size_bytes,selected,exclusion_reason
exp_cifar100_10-10_antB0_nceA1_antGlobal_nceGlobal_avgK5_s1993,logs/exp_cifar100_10-10_antB0_nceA1_antGlobal_nceGlobal_avgK5_s1993/exp_gistlog.log,cifar100_10-10,antB0_nceA1_antGlobal_nceGlobal_avgK5,antB0_nceA1_baselineInfoNCE_avgK5,s1993,78.97,10,10,True,True,1,0,4a741382e15a55ef1d125585bae15876d297d5d196ad69321ea1f51d848f1bcb,10888,True,
exp_cifar100_10-10_antB0_nceA1_antGlobal_nceGlobal_avgK5_s1994,logs/exp_cifar100_10-10_antB0_nceA1_antGlobal_nceGlobal_avgK5_s1994/exp_gistlog.log,cifar100_10-10,antB0_nceA1_antGlobal_nceGlobal_avgK5,antB0_nceA1_baselineInfoNCE_avgK5,s1994,78.88,10,10,True,True,1,0,09a548739fc38586979ca3ec47f8d01dea3e755b7ca7732da1b8314402b2de87,10889,True,
exp_cifar100_10-10_antB0_nceA1_antGlobal_nceGlobal_avgK5_s1995,logs/exp_cifar100_10-10_antB0_nceA1_antGlobal_nceGlobal_avgK5_s1995/exp_gistlog.log,cifar100_10-10,antB0_nceA1_antGlobal_nceGlobal_avgK5,antB0_nceA1_baselineInfoNCE_avgK5,s1995,78.97,10,10,True,True,1,0,da3880c45af31166c85388d6d2cc4eb3b062eaf67b9ac65a257c892f86c6bbdf,10891,True,
exp_cifar100_10-10_antB0_nceA1_antGlobal_nceGlobal_s1996,logs/exp_cifar100_10-10_antB0_nceA1_antGlobal_nceGlobal_s1996/exp_gistlog.log,cifar100_10-10,antB0_nceA1_antGlobal_nceGlobal,antB0_nceA1_baselineInfoNCE,s1996,78.82,10,10,True,True,1,0,3cf458a41282fe6eb15c74b4696ad08e53a2e5e95b5c89576d37a300952116df,10890,True,
exp_cifar100_10-10_antB0_nceA1_antGlobal_nceGlobal_s1997,logs/exp_cifar100_10-10_antB0_nceA1_antGlobal_nceGlobal_s1997/exp_gistlog.log,cifar100_10-10,antB0_nceA1_antGlobal_nceGlobal,antB0_nceA1_baselineInfoNCE,s1997,79.02,10,10,True,True,1,0,4926ba05a4760fddd5c8d7756c13a164134921e59afce6cecef8894028cbc860,10893,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antGlobal_nceGlobal_refDetached_s1996,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antGlobal_nceGlobal_refDetached_s1996/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antGlobal_nceGlobal_refDetached,antB0.5_nceA1_antM0.5_antGlobal_refDetached,s1996,77.29,6,6,True,True,1,0,086b963916224b6cf1de526c36940942f105136b35168bddb147a7e3a00346fb,5863,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antGlobal_nceGlobal_refDetached_s1997,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antGlobal_nceGlobal_refDetached_s1997/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antGlobal_nceGlobal_refDetached,antB0.5_nceA1_antM0.5_antGlobal_refDetached,s1997,76.97,6,6,True,True,1,0,b3d6ec35287f7ef2e12b073854708608df8eb25bda1826e1a3c897aeefc76c6c,5861,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antGlobal_nceGlobal_s1994,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antGlobal_nceGlobal_s1994/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antGlobal_nceGlobal,antB0.5_nceA1_antM0.5_antGlobal,s1994,76.1,6,6,True,True,1,0,e99421c856b8c7cc412d033d4ed517af54cbae4aa2f09282e59db252bcdcc524,5862,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antGlobal_nceGlobal_s1995,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antGlobal_nceGlobal_s1995/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antGlobal_nceGlobal,antB0.5_nceA1_antM0.5_antGlobal,s1995,77.28,6,6,True,True,1,0,ad8cb963542136cbf9e6718954b69075c06b9e84bdefcb31d689c1fdeeceb61c,5866,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antGlobal_nceLocal_refDetached_s1993,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antGlobal_nceLocal_refDetached_s1993/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antGlobal_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antGlobal_refDetached,s1993,76.83,6,6,True,True,2,0,64efe8ca01526c9f59be1478deb66a39a8d670ae4db843b693abbe394de461b6,6061,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antGlobal_nceLocal_refDetached_s1994,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antGlobal_nceLocal_refDetached_s1994/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antGlobal_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antGlobal_refDetached,s1994,77.18,6,6,True,True,2,0,1eec90c87d689b69ed4039d4b013386d407530cb804192ee81f864d8990a7e48,6057,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antGlobal_nceLocal_refDetached_s1995,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antGlobal_nceLocal_refDetached_s1995/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antGlobal_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antGlobal_refDetached,s1995,77.62,6,6,True,True,2,0,05ff9dff9e026fe8ea72197841412155554efd8e3e712b1d6cbcf9d3f997bb0e,6057,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antGlobal_nceLocal_s1993,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antGlobal_nceLocal_s1993/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antGlobal_nceLocal,antB0.5_nceA1_antM0.5_antGlobal,s1993,77.04,6,6,True,True,2,0,82e00f9b3a61dfba84306a9a74d0e1a7a9ec2a99e9ef8e420dc72c3665609bb5,5861,False,lower_priority_equivalent_run
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antGlobal_nceLocal_s1994,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antGlobal_nceLocal_s1994/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antGlobal_nceLocal,antB0.5_nceA1_antM0.5_antGlobal,s1994,77.22,6,6,True,True,2,0,baa51596b801242ddb1bf4c608eedb2b98aa56541b9158c864cb66cfb1712ac4,5863,False,lower_priority_equivalent_run
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antGlobal_nceLocal_s1995,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antGlobal_nceLocal_s1995/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antGlobal_nceLocal,antB0.5_nceA1_antM0.5_antGlobal,s1995,76.99,6,6,True,True,2,0,312ae9a0b359e6ba65dfd437be1127a924a563d5226c8372d478324b439e5243,5864,False,lower_priority_equivalent_run
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceGlobal_refDetached_s1997,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceGlobal_refDetached_s1997/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antLocal_nceGlobal_refDetached,antB0.5_nceA1_antM0.5_antLocal_refDetached,s1997,77.08,6,6,True,True,1,0,7222de2446b9daef782d26e94cd37441dcba1f5631c8448b8b12ffca6d43534a,5863,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceGlobal_s1994,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceGlobal_s1994/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antLocal_nceGlobal,antB0.5_nceA1_antM0.5_antLocal,s1994,77.43,6,6,True,True,1,0,03b2efdfc85e5e3196eda730deb218b127640a9f4a31eed3d861418cc9d40703,5864,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceGlobal_s1995,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceGlobal_s1995/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antLocal_nceGlobal,antB0.5_nceA1_antM0.5_antLocal,s1995,77.17,6,6,True,True,1,0,0c083409fa86f764006f8ad46869d3bc6f4cb76be960c6ec36eab5ff976f3dd5,5863,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK10_s1993,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK10_s1993/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK10,antB0.5_nceA1_antM0.5_antLocal_avgK10,s1993,77.25,6,6,True,True,2,0,8ecfaa5dde787fb510fe1b4db4893c6c02b20ed4e31d0bd0fbef58ce40fd8fab,5862,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK10_s1994,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK10_s1994/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK10,antB0.5_nceA1_antM0.5_antLocal_avgK10,s1994,77.25,6,6,True,True,2,0,15a75b7455581465e85c3935a8451b1112fd083fee1d1a7d0f31ed2ba4f67053,5864,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK10_s1995,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK10_s1995/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK10,antB0.5_nceA1_antM0.5_antLocal_avgK10,s1995,77.19,6,6,True,True,2,0,23e8a21d892d415b5a72d047db1860584564b4f4102f9fc45d5b90a419ac46e0,5863,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK3_s1993,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK3_s1993/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK3,antB0.5_nceA1_antM0.5_antLocal_avgK3,s1993,77.15,6,6,True,True,2,0,4e463fd1a5c006ccac299121a8d9ac35e012747a862fb9779e2a86fc2492e433,5860,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK3_s1994,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK3_s1994/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK3,antB0.5_nceA1_antM0.5_antLocal_avgK3,s1994,76.02,6,6,True,True,2,0,620a9ea46ab1fdd9840c0e28b1199dc49fd01063e03e5442e0848fcf1534aa79,5863,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK3_s1995,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK3_s1995/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK3,antB0.5_nceA1_antM0.5_antLocal_avgK3,s1995,76.78,6,6,True,True,2,0,34b1cd869039c7f7ba0e292e4b6cdf749033e9ee4e8528a450052fcbd78d8ea8,5864,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK5_s1993,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK5_s1993/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK5,antB0.5_nceA1_antM0.5_antLocal_avgK5,s1993,77.1,6,6,True,True,2,0,ef20737fe05d87ba8bd2ba8bac3385edd03cd620e21cfff981b6bc2f7556fa8c,5861,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK5_s1994,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK5_s1994/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK5,antB0.5_nceA1_antM0.5_antLocal_avgK5,s1994,76.98,6,6,True,True,2,0,b490e5ec03a83da736249c1b9045aa1d6f9502f43f86405bab307e2df75198fd,5865,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK5_s1995,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK5_s1995/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antLocal_nceLocal_avgK5,antB0.5_nceA1_antM0.5_antLocal_avgK5,s1995,77.05,6,6,True,True,2,0,9140f4a8371884d2d45b6910ae5985cfa257c68b0d3c157ab78da4ac92d91c14,5863,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_refDetached_s1993,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_refDetached_s1993/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antLocal_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antLocal_refDetached,s1993,76.99,6,6,True,True,2,0,17d4f4b06729db80886adff9352957582192ea67a43ec8fceb1c22d25cb9af8e,6057,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_refDetached_s1994,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_refDetached_s1994/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antLocal_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antLocal_refDetached,s1994,77.08,6,6,True,True,2,0,a45df61b5a2afd1b6988a126fa5199f9bd8c82f840ab41be8a39ea9dd7d37121,6058,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_refDetached_s1995,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_refDetached_s1995/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antLocal_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antLocal_refDetached,s1995,77.39,6,6,True,True,2,0,f31b1cd34a3cbeee64ffd3efc792cf329d571fdfd430949a4195bf384e7b9e04,6056,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_sbsQ0.20S0.2_s1993,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_sbsQ0.20S0.2_s1993/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antLocal_nceLocal_sbsQ0.20S0.2,antB0.5_nceA1_antM0.5_antLocal_sbsQ0.20S0.2,s1993,76.49,6,6,True,False,2,0,c4fee7454b3f79c275c9694bd581702289f858d93ea9736172bd6a3175863bd2,5862,False,method_not_in_analysis
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_sbsQ0.20S0.2_s1994,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_sbsQ0.20S0.2_s1994/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antLocal_nceLocal_sbsQ0.20S0.2,antB0.5_nceA1_antM0.5_antLocal_sbsQ0.20S0.2,s1994,77.39,6,6,True,False,2,0,cc3ab00a818b2d91cce7980c54bb4cb3d6ad039e8d174cbd5e7965374cc99005,5867,False,method_not_in_analysis
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_sbsQ0.20S0.2_s1995,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antLocal_nceLocal_sbsQ0.20S0.2_s1995/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antLocal_nceLocal_sbsQ0.20S0.2,antB0.5_nceA1_antM0.5_antLocal_sbsQ0.20S0.2,s1995,77.05,6,6,True,False,2,0,6a832ab219f99539d03a4cc6a7b437f595305176d528aab0a16e8ba239f54ceb,5861,False,method_not_in_analysis
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceGlobal_refDetached_s1996,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceGlobal_refDetached_s1996/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceGlobal_refDetached,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_refDetached,s1996,77.23,6,6,True,True,1,0,45522e85748f6917e103f919ba5e8d0e883c2cac0504b31741c2ef8b84881a5e,5864,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached_s1993,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached_s1993/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_refDetached,s1993,77.46,6,6,True,True,2,0,5798dda053f8efdf441fa33d6339ab08c0da2381348dd96d935cbc212fb0c3d9,6055,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached_s1994,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached_s1994/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_refDetached,s1994,77.26,6,6,True,True,2,0,f776bdccf8f7ed701701b1b05de0950605e3bd3fd0376e593c41c3379fdde89f,6058,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached_s1995,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached_s1995/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_refDetached,s1995,77.25,6,6,True,True,2,0,01e87bdd341e9214232942c91670f8b4ec11921eeb2733839428e219256fcd26,6059,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_s1993,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_s1993/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal,s1993,77.1,6,6,True,True,2,0,54b275725c63d40c3f746a8f3bf858748095ead9c9d0d3657815088b020d2180,6059,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_s1994,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_s1994/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal,s1994,77.15,6,6,True,True,2,0,40d3406451a589626cc67041445de77e459d49bce22b578a7f8233d7ae438f66,6059,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_s1995,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal_s1995/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal_nceLocal,antB0.5_nceA1_antM0.5_antSymmetricFullGlobal,s1995,76.48,6,6,True,True,2,0,afb2ff58c4bea050a3e765f95e28c1a93d2aabf9602ac8c441212a82259b1659,6058,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceGlobal_refDetached_s1996,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceGlobal_refDetached_s1996/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antSymmetricFull_nceGlobal_refDetached,antB0.5_nceA1_antM0.5_antSymmetricFull_refDetached,s1996,76.95,6,6,True,True,1,0,55d37b981cac736009b48edeb48ee7edf5b524c0102cd430525222cd94ccf8d5,5863,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceGlobal_refDetached_s1997,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceGlobal_refDetached_s1997/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antSymmetricFull_nceGlobal_refDetached,antB0.5_nceA1_antM0.5_antSymmetricFull_refDetached,s1997,15.01,6,6,True,True,1,0,ca04db916ba0d94098cd5a773dd9dcfc536f314806e5112430b9cc37e6f18e1b,5585,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK10_s1993,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK10_s1993/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK10,antB0.5_nceA1_antM0.5_antSymmetricFull_avgK10,s1993,76.88,6,6,True,True,2,0,2b327b1020acac38e75528a0a62e60907f3d6b578c1a5496063809d34e592c7f,5862,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK10_s1994,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK10_s1994/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK10,antB0.5_nceA1_antM0.5_antSymmetricFull_avgK10,s1994,76.97,6,6,True,True,2,0,6e6b2a8324f0894fe0729f91e9d8d688b72e47cfa6a2deb07ba6c9f89f40aec7,5863,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK10_s1995,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK10_s1995/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK10,antB0.5_nceA1_antM0.5_antSymmetricFull_avgK10,s1995,76.95,6,6,True,True,2,0,c8b2b3abaebd83807a322948a25ff28f6c750c27931708c4dec5b662685f38d8,5861,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK3_s1993,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK3_s1993/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK3,antB0.5_nceA1_antM0.5_antSymmetricFull_avgK3,s1993,77.04,6,6,True,True,2,0,f85d6bea32a02e07b849c0d38b950ffa87aab6cde3617b32f0a1ffe45b37b720,5863,False,incomplete_cross_dataset_seed_coverage
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK5_s1993,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK5_s1993/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK5,antB0.5_nceA1_antM0.5_antSymmetricFull_avgK5,s1993,77.27,6,6,True,True,2,0,1916d9979b33b52669eb85bea0f9b5749e1ec945f8bbdbdddafd511ae1941239,5861,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK5_s1994,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK5_s1994/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK5,antB0.5_nceA1_antM0.5_antSymmetricFull_avgK5,s1994,77.29,6,6,True,True,2,0,1741735b2fc07b4227ee3d7e060f267c8169bc479fb00ee1c8af50fc806ab277,5860,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK5_s1995,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK5_s1995/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_avgK5,antB0.5_nceA1_antM0.5_antSymmetricFull_avgK5,s1995,76.94,6,6,True,True,2,0,0fdfab23aa6a6dad8768c429fcb7bbdeb21712ed492b8795c1b1576628aa97e2,5861,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_refDetached_s1993,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_refDetached_s1993/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antSymmetricFull_refDetached,s1993,76.59,6,6,True,True,2,0,32a2f119950644aa5be4565d6f14cb38cd56d588d3ae757b3c7613aff89975b0,6060,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_refDetached_s1994,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_refDetached_s1994/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antSymmetricFull_refDetached,s1994,76.96,6,6,True,True,2,0,80f8c9c5d867deaba70a9d9f89f666f498fadf9fa8732f925fd4f7d6e20a9207,6058,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_refDetached_s1995,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_refDetached_s1995/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_refDetached,antB0.5_nceA1_antM0.5_antSymmetricFull_refDetached,s1995,77.68,6,6,True,True,2,0,f4668ef2355ebda7b773eaf0046423efb171226d1004b9eac5ca6311f0f4d17e,6059,True,
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_sbsQ0.20S0.2_s1993,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_sbsQ0.20S0.2_s1993/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_sbsQ0.20S0.2,antB0.5_nceA1_antM0.5_antSymmetricFull_sbsQ0.20S0.2,s1993,76.87,6,6,True,False,2,0,5c6afc05887b8222ba2267f499af37d4661a538322457e69dcc5b2243380d0c8,5864,False,method_not_in_analysis
exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_sbsQ0.20S0.2_s1994,logs/exp_cifar100_50-10_antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_sbsQ0.20S0.2_s1994/exp_gistlog.log,cifar100_50-10,antB0.5_nceA1_antM0.5_antSymmetricFull_nceLocal_sbsQ0.20S0.2,antB0.5_nceA1_antM0.5_antSymmetricFull_sbsQ0.20S0.2,s1994,77.43,6,6,True,False,2,0,d0d188e204cfef03072f2a1e88409fb368b72b0724f1453bcfcd960927f32f66,5861,False,method_not_in_analysis
